Entity_id,Phenotype,Catapp_id,Chem_name,Dose_1000x,Dose_100x,Dose_10x,Dose_1x,pod_sd1
1041,HUVEC_Mito_24h,136,056/gasoline,113.970158,96.96522189,96.65627564,96.73888255,2
1042,HUVEC_Mito_24h,137,085D/OLBO,112.1269748,103.5811859,89.30598852,96.3131889,2
1043,HUVEC_Mito_24h,138,139/OLBO,112.331773,96.65509857,101.2502051,81.41391106,1.74376672
1044,HUVEC_Mito_24h,139,028/HFO,104.344646,92.41674666,100.7908121,3.405549221,1.51842116
1045,HUVEC_Mito_24h,140,078/HFO,113.2533645,87.24802481,95.92124692,3.937666287,1.131384042
1046,HUVEC_Mito_24h,141,152/slackwax,89.59918081,95.51797977,91.87858901,106.5298366,2
1047,HUVEC_Mito_24h,142,049/kerosine,95.64072557,97.99896626,85.2633306,90.24705435,0.464160774
1048,HUVEC_Mito_24h,143,011/kerosine,99.83908719,106.3722957,99.32075472,100.1444318,2
1049,HUVEC_Mito_24h,144,069/TDAE,108.7478057,108.7499077,87.37653815,98.7609274,2
1050,HUVEC_Mito_24h,145,147/OLBO,94.82153306,106.9925423,94.91058244,91.84340555,2
1051,HUVEC_Mito_24h,146,Decane,106.1878291,81.66580521,91.9704676,89.50209046,0.031392877
1052,HUVEC_Mito_24h,147,117/OLBO,96.05032183,86.110906,82.13945857,0.425693653,0.551463234
1053,HUVEC_Mito_24h,148,149/OLBO,99.32709187,91.38300229,89.12223134,88.75712657,0.322250644
1054,HUVEC_Mito_24h,149,061/P&Hwax,92.87595085,95.62135421,100.3314192,86.84150513,1.655981931
1055,HUVEC_Mito_24h,150,085C/OLBO,97.79110591,84.35354057,91.1435603,89.07639681,-0.575924113
1056,HUVEC_Mito_24h,151,168/SRGO,102.80866,90.45263236,75.34044299,6.172557963,0.330068971
1057,HUVEC_Mito_24h,152,Fluorene,97.79110591,102.6508159,96.28876128,90.35347777,2
1058,HUVEC_Mito_24h,153,146/gasoline,124.9268578,105.752049,87.65217391,80.1368301,0.890997454
1059,HUVEC_Mito_24h,154,084/UATO,104.0374488,83.83666839,93.99179655,0.319270239,1.053627464
1060,HUVEC_Mito_24h,155,Indene,119.0901112,103.9946836,98.49384742,85.35157735,1.695275206
1061,HUVEC_Mito_24h,156,175/VHGO,89.70157987,102.6508159,79.10746514,2.447738502,0.598624171
1062,HUVEC_Mito_24h,157,171/SRGO,106.2902282,102.444067,87.28465956,4.682630179,0.879292933
1063,HUVEC_Mito_24h,158,172/SRGO,94.82153306,94.17411209,83.42575882,2.02204485,0.734417866
1064,HUVEC_Mito_24h,159,186/RAE,96.66471621,87.35139925,84.89581624,76.0927404,-0.493973487
1065,HUVEC_Mito_24h,160,185/RAE,103.9350497,88.38514362,83.24200164,84.07449639,-0.182716648
1066,HUVEC_Mito_24h,161,034/HFO,99.32709187,91.27962785,32.6168991,52.14747244,-0.010265841
1067,HUVEC_Mito_24h,162,043/kerosine(DUPLICATE),86.42480983,104.7183047,107.7735849,112.3831243,1.339479769
1068,HUVEC_Mito_24h,163,184/VHGO(DUPLICATE),88.7799883,83.52654508,80.76127974,0,0.526561416
1069,HUVEC_Mito_24h,164,083/UATO(DUPLICATE),91.64716208,92.83024441,92.06234619,58.32003041,0.915289206
1070,HUVEC_Mito_24h,165,091/HFO(DUPLICATE),87.14160328,79.3915676,77.63740771,22.24249335,-0.356229084
1071,HUVEC_Mito_24h,166,076/gasoline(DUPLICATE),98.20070217,89.00539024,81.68006563,104.9334854,1.268513589
1072,HUVEC_Mito_24h,167,020/HFO(DUPLICATE),96.45991808,80.42531197,92.52173913,34.58760927,0.972626515
1073,HUVEC_Mito_24h,168,192/BITUMENS(DUPLICATE),96.25511995,84.04341726,83.609516,88.96997339,-0.966158605
1074,HUVEC_Mito_24h,169,177/VHGO(DUPLICATE),95.33352838,94.38086096,84.06890894,14.68643101,0.710270942
1075,HUVEC_Mito_24h,170,183/VHGOa(DUPLICATE),106.3926273,103.0643137,88.93847416,11.70657545,0.920734526
1076,HUVEC_Mito_24h,171,168/SRGO(DUPLICATE),94.51433587,84.9737872,90.31665299,8.194602813,0.924113298
1077,HUVEC_Mito_24h,172,1*2*4-Trimethylbenzene(DUPLICATE),98.30310123,95.00110758,107.5898277,90.24705435,2
1078,HUVEC_Mito_24h,173,Benz(a)anthracene(DUPLICATE),101.5798713,99.65295725,88.01968827,135.6898518,1.730724178
1079,HUVEC_Mito_24h,174,1*2*4*5-Tetramethylbenzene(DUPLICATE),102.3990638,107.1992911,105.292863,118.9813759,0.84049258
1080,HUVEC_Mito_24h,175,1-Methylnaphthalene(DUPLICATE),106.4950263,87.76489699,91.51107465,98.33523375,2
1081,HUVEC_Mito_24h,176,Fluoranthene(DUPLICATE),107.2118198,104.3048069,102.168991,96.3131889,2
1082,HUVEC_Mito_24h,177,Propylbenzene(DUPLICATE),105.7782329,88.38514362,90.13289582,95.35537818,1.961159057
1083,HUVEC_Mito_24h,178,Anthracene(DUPLICATE),102.6038619,97.99896626,91.1435603,45.54922083,0.95617552
1084,HUVEC_Mito_24h,179,Biphenyl(DUPLICATE),96.15272089,99.75633168,87.83593109,83.3295325,0.754964704
1085,HUVEC_Mito_24h,180,p-Cymene(DUPLICATE),106.2902282,94.27748652,93.99179655,97.69669327,2
1086,HUVEC_Mito_24h,181,Fluorene(DUPLICATE),98.61029842,106.5790445,89.58162428,96.3131889,2
